sample_index,true_label,true_emotion,predicted_label,predicted_emotion,confidence,correct,prob_angry,prob_disgust,prob_fear,prob_happy,prob_sad,prob_surprise,prob_neutral
1492,2,fear,6,neutral,0.9960015416145325,False,0.00011559361882973462,1.919671746009044e-07,0.0007296762778423727,0.0019743223674595356,0.0011220992309972644,5.652095569530502e-05,0.9960015416145325
986,1,disgust,0,angry,0.9945642948150635,False,0.9945642948150635,0.0022289485204964876,0.001930032973177731,0.00022195336350705475,0.0008455847855657339,0.0001241745485458523,8.50437136250548e-05
316,0,angry,1,disgust,0.9944623112678528,False,0.00519318925216794,0.9944623112678528,6.817652320023626e-05,1.56152145791566e-06,0.0002150979998987168,5.650630919262767e-05,3.099943569395691e-06
1094,2,fear,5,surprise,0.993472695350647,False,1.2083838555554394e-05,2.2395816756670683e-07,0.004754063207656145,0.00029742889455519617,0.0002751163556240499,0.993472695350647,0.001188507187180221
5915,4,sad,0,angry,0.9927380681037903,False,0.9927380681037903,0.0005666795768775046,0.0053213429637253284,2.4291322915814817e-05,0.0012518216390162706,9.380142000736669e-05,3.9582137105753645e-06
1878,2,fear,5,surprise,0.9897526502609253,False,0.0007567967986688018,3.23129916068865e-06,0.0047868359833955765,0.0023373111616820097,3.335281871841289e-05,0.9897526502609253,0.002329891314730048
6003,4,sad,6,neutral,0.9886748790740967,False,0.00010387926158728078,2.060276528936811e-06,0.0008595541003160179,0.006634199991822243,0.0004707158950623125,0.0032546743750572205,0.9886748790740967
2063,2,fear,5,surprise,0.9874826669692993,False,0.0004110915760975331,8.167190571839456e-06,0.0017592754447832704,0.0007721491274423897,0.0011305144289508462,0.9874826669692993,0.008436182513833046
1648,2,fear,5,surprise,0.9874717593193054,False,4.739974610856734e-05,6.011251230120251e-07,0.011931737884879112,0.00035079309600405395,4.121032907278277e-05,0.9874717593193054,0.0001565383281558752
6205,4,sad,0,angry,0.9844350218772888,False,0.9844350218772888,0.00013731044600717723,0.00884680263698101,0.0005635303677991033,0.0027867848984897137,0.003108473727479577,0.00012204983067931607
4824,6,neutral,3,happy,0.983576238155365,False,0.0005199752049520612,6.0342739743646234e-05,0.00045311692520044744,0.983576238155365,0.004390312824398279,0.0025618604850023985,0.00843809824436903
4117,6,neutral,1,disgust,0.9825068116188049,False,0.014905132353305817,0.9825068116188049,0.0014597943518310785,0.00012390472693368793,0.0008044592686928809,0.00017172521620523185,2.8182166715851054e-05
5439,4,sad,6,neutral,0.9821502566337585,False,0.0016859115567058325,1.8040866507362807e-06,0.0006678670761175454,0.010961243882775307,0.004245217889547348,0.0002878038212656975,0.9821502566337585
