sample_index,true_label,true_emotion,predicted_label,predicted_emotion,confidence,correct,prob_angry,prob_disgust,prob_fear,prob_happy,prob_sad,prob_surprise,prob_neutral
1281,2,fear,5,surprise,0.987882137298584,False,0.00018770141468849033,5.742386122165044e-08,0.011611314490437508,0.00028756039682775736,1.2199673619761597e-05,0.987882137298584,1.9114748283755034e-05
512,0,angry,1,disgust,0.9845702052116394,False,0.013714308850467205,0.9845702052116394,0.0004738751449622214,3.525879219523631e-05,0.0011072000488638878,7.122413990146015e-06,9.205585229210556e-05
1969,2,fear,5,surprise,0.9757729768753052,False,0.003244867781177163,1.4632328202424105e-05,0.017989519983530045,0.0017390555003657937,0.0003288431908003986,0.9757729768753052,0.0009101311443373561
1878,2,fear,5,surprise,0.9730830192565918,False,0.0019080814672634006,2.3011539269646164e-06,0.015220939181745052,0.004983830731362104,0.0001595292123965919,0.9730830192565918,0.00464225048199296
4895,6,neutral,3,happy,0.9681906700134277,False,0.0003563139762263745,2.0121326542721363e-06,8.753230940783396e-05,0.9681906700134277,0.00028568622656166553,0.0002725384838413447,0.030805271118879318
1509,2,fear,3,happy,0.9674111604690552,False,0.0015996076399460435,1.1563071893760934e-05,0.0006683021783828735,0.9674111604690552,0.000816274550743401,0.0026767291128635406,0.026816362515091896
1648,2,fear,5,surprise,0.9633982181549072,False,0.0013558256905525923,2.4977184693852905e-06,0.03286657854914665,0.0004610545584000647,0.0008495876099914312,0.9633982181549072,0.0010661054402589798
2572,3,happy,5,surprise,0.9573726058006287,False,0.0002315614401595667,5.7312547596666263e-08,0.0009615925955586135,0.0018637325847521424,0.0003606005047913641,0.9573726058006287,0.03920977562665939
293,0,angry,1,disgust,0.9556596875190735,False,0.02975974790751934,0.9556596875190735,0.008123303763568401,0.00018258739146403968,0.005139249376952648,0.0004743043682537973,0.000661094207316637
1155,2,fear,5,surprise,0.9554759860038757,False,0.004911972209811211,2.1823254428454675e-05,0.03735857084393501,0.0013109203428030014,0.0004539908259175718,0.9554759860038757,0.00046669229050166905
5845,4,sad,2,fear,0.9538092017173767,False,0.0001491562434239313,2.223955135605138e-07,0.9538092017173767,0.0017158162081614137,0.028283530846238136,0.01593342050909996,0.0001087473938241601
1595,2,fear,5,surprise,0.9348718523979187,False,0.00014839385403320193,1.2545837080324418e-07,0.04761240631341934,0.014953463338315487,0.0003164464724250138,0.9348718523979187,0.0020974152721464634
5421,4,sad,2,fear,0.9347163438796997,False,0.0003765624132938683,9.59084104579233e-07,0.9347163438796997,0.0011557184625416994,0.04410257935523987,0.01942751370370388,0.00022023695055395365
4824,6,neutral,3,happy,0.9342450499534607,False,0.021474076434969902,0.0004830309480894357,0.016616182401776314,0.9342450499534607,0.010153059847652912,0.00840481836348772,0.008623787201941013
5881,4,sad,3,happy,0.9339185953140259,False,0.0031843625474721193,1.3330325145943789e-06,0.0008363966480828822,0.9339185953140259,0.0006085625500418246,0.01932467520236969,0.0421261303126812
6807,5,surprise,3,happy,0.9335618615150452,False,0.0008368889102712274,8.143982199726452e-07,0.0006763560231775045,0.9335618615150452,0.002346959663555026,0.05370495840907097,0.008872199803590775
1005,1,disgust,0,angry,0.9310146570205688,False,0.9310146570205688,0.006924019660800695,0.05845090374350548,6.303477857727557e-05,0.000520658737514168,0.003008218016475439,1.8546617866377346e-05
2843,3,happy,5,surprise,0.9306064248085022,False,0.032905470579862595,4.371818704385078e-06,0.026394842192530632,0.008935065008699894,0.00025966649991460145,0.9306064248085022,0.0008942339918576181
2063,2,fear,5,surprise,0.9292095303535461,False,0.021211648359894753,9.578320168657228e-05,0.031164925545454025,0.000850212702061981,0.004902112763375044,0.9292095303535461,0.01256579626351595
1960,2,fear,5,surprise,0.9256018996238708,False,0.005884440150111914,1.6467810155518237e-06,0.06742246448993683,0.0007990688900463283,9.021052392199636e-05,0.9256018996238708,0.0002001848624786362
790,0,angry,1,disgust,0.9200939536094666,False,0.06939560920000076,0.9200939536094666,0.0037776497192680836,4.615175203070976e-05,0.006198902614414692,5.2432416850933805e-05,0.00043527924572117627
4663,6,neutral,3,happy,0.9190465807914734,False,0.01908891648054123,0.000539399916306138,0.0014313894789665937,0.9190465807914734,0.005419926717877388,0.00017513555940240622,0.05429866909980774
25,0,angry,1,disgust,0.9179822206497192,False,0.01663968712091446,0.9179822206497192,0.04329794645309448,0.0012634636368602514,0.020518802106380463,5.431632962427102e-05,0.00024349393788725138
5661,4,sad,3,happy,0.9176583886146545,False,0.0007085506222210824,1.63080585480202e-06,0.009205310605466366,0.9176583886146545,0.005036045331507921,0.0011306274682283401,0.0662594884634018
6409,5,surprise,1,disgust,0.9152002334594727,False,0.0575355663895607,0.9152002334594727,0.016421450302004814,0.00014134439697954804,0.007126698736101389,0.0017496251966804266,0.0018249880522489548
1752,2,fear,5,surprise,0.9134097695350647,False,3.978311724495143e-05,5.335297004194217e-08,0.08561224490404129,0.000812676502391696,7.249844202306122e-05,0.9134097695350647,5.309033440425992e-05
5439,4,sad,6,neutral,0.9111477136611938,False,0.008945736102759838,4.670332418754697e-05,0.0077465795911848545,0.054151084274053574,0.0138917937874794,0.00407038489356637,0.9111477136611938
908,0,angry,1,disgust,0.9057387113571167,False,0.06597115099430084,0.9057387113571167,0.01967676170170307,0.0011907868320122361,0.005409730598330498,0.0007748076459392905,0.0012379878899082541
4580,6,neutral,3,happy,0.9053782820701599,False,0.00018640581401996315,4.516782610153314e-06,0.01020782720297575,0.9053782820701599,0.04429074376821518,0.00794277060776949,0.031989432871341705
6425,5,surprise,2,fear,0.9033896327018738,False,0.00027441911515779793,2.752940645223134e-06,0.9033896327018738,7.746948540443555e-05,0.029824791476130486,0.0663849413394928,4.596915459842421e-05
6000,4,sad,5,surprise,0.9013389348983765,False,0.0014065535506233573,3.2375897717429325e-05,0.037998247891664505,0.005347561091184616,0.009512430988252163,0.9013389348983765,0.044363994151353836
1968,2,fear,5,surprise,0.9001325368881226,False,0.006999022793024778,5.5782766139600426e-05,0.08787436038255692,0.0028872762341052294,0.0007236862438730896,0.9001325368881226,0.0013273142976686358
4304,6,neutral,3,happy,0.8990492820739746,False,0.008397168479859829,0.00015096065180841833,0.0025041450280696154,0.8990492820739746,0.009601064026355743,0.027168244123458862,0.053129103034734726
1618,2,fear,5,surprise,0.8989842534065247,False,0.04227575659751892,0.00014325174561236054,0.056541807949543,0.0009088956867344677,0.0005984737654216588,0.8989842534065247,0.0005476070218719542
712,0,angry,2,fear,0.8934528231620789,False,0.007832550443708897,0.00021518405992537737,0.8934528231620789,0.009778104722499847,0.08300866931676865,0.005519047379493713,0.00019366666674613953
933,0,angry,2,fear,0.8934528231620789,False,0.007832550443708897,0.00021518405992537737,0.8934528231620789,0.009778104722499847,0.08300866931676865,0.005519047379493713,0.00019366666674613953
1463,2,fear,0,angry,0.8926896452903748,False,0.8926896452903748,5.0354057748336345e-05,0.09782420098781586,0.00178804830648005,9.796920494409278e-05,0.007547938264906406,1.8726666439761175e-06
1839,2,fear,5,surprise,0.8921031355857849,False,0.002667386084794998,5.673204668710241e-06,0.10270145535469055,0.0011857202043756843,0.0009097933070734143,0.8921031355857849,0.00042678089812397957
6003,4,sad,6,neutral,0.8918832540512085,False,0.0231470987200737,0.00011660905875032768,0.02083420567214489,0.009867808781564236,0.027609294280409813,0.02654177136719227,0.8918832540512085
5915,4,sad,0,angry,0.8915444612503052,False,0.8915444612503052,0.0028127923142164946,0.09534519165754318,9.441849215363618e-06,0.009938141331076622,0.0002490949409548193,0.00010081473010359332
5723,4,sad,2,fear,0.8884394764900208,False,0.01623809151351452,0.006430532783269882,0.8884394764900208,0.002383685205131769,0.08568399399518967,0.00021029850177001208,0.0006139522884041071
2079,2,fear,0,angry,0.8825702667236328,False,0.8825702667236328,0.0023352287244051695,0.08553390949964523,0.0034713500645011663,0.006402536761015654,0.018806960433721542,0.0008797651971690357
4948,6,neutral,3,happy,0.8821424841880798,False,0.0022546553518623114,3.0974188121035695e-06,0.0009234098833985627,0.8821424841880798,0.01686166226863861,6.573479913640767e-05,0.09774887561798096
3720,3,happy,5,surprise,0.8799347281455994,False,0.01396920531988144,0.00010986236884491518,0.07681553810834885,0.023163417354226112,0.0016637734370306134,0.8799347281455994,0.004343485459685326
3343,3,happy,5,surprise,0.8751412630081177,False,0.006806704215705395,8.844371222949121e-06,0.014265049248933792,0.0935172289609909,0.001306302729062736,0.8751412630081177,0.00895457249134779
713,0,angry,1,disgust,0.874153733253479,False,0.06749774515628815,0.874153733253479,0.04054561257362366,0.00020679172303061932,0.014838526956737041,0.002275672508403659,0.0004820419999305159
4117,6,neutral,1,disgust,0.8731198310852051,False,0.10385239124298096,0.8731198310852051,0.015527644194662571,0.0007230190094560385,0.0038900193758308887,0.0018567972583696246,0.0010303924791514874
